tweet_id,text,language,type,bookmark_count,favorite_count,retweet_count,reply_count,view_count,created_at,client,hashtags,urls,media_type,media_urls
1702664761882681396,@Aritoecucu @PibasLibertad @Diego_Molano @__JAGZ_ @abitorozo @escipion1969 @CesarRojasCol @magri64 @Enrique_GomezM @NadiFadia @RachellTina @ChinoPitoso @AnaMP62954485 @laorem60 @AsterixCafetero @DiegoMolano Así es https://t.co/lpdV8cVb7A,es,Retweet,0,19,16,2,377,2023-09-15 07:44:47,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,photo,https://pbs.twimg.com/media/F6EUk5nXgAAYMIF.jpg
1716431928981696523,@Aritoecucu @Diego_Molano @DiegoMolano 🔻 https://t.co/5KVoufN3MP,qme,Retweet,0,2,4,0,45,2023-10-23 07:30:36,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,video,"https://pbs.twimg.com/ext_tw_video_thumb/1716431245775716352/pu/img/_ebQWZQG-VQOb3xV.jpg,https://pbs.twimg.com/ext_tw_video_thumb/1716431245771460608/pu/img/mEcKZNBoE6RjWvDL.jpg,https://pbs.twimg.com/media/F9H9H7vXIAAdCMG.jpg,https://pbs.twimg.com/tweet_video_thumb/F9H9H72W8AAQ5Ts.jpg"
1705821020118995184,"𝐁𝐎𝐆𝐎𝐓Á 𝐕𝐎𝐓𝐀 𝐁𝐈𝐄𝐍 𝐕𝐎𝐓𝐀 𝐃𝐈𝐄𝐆𝐎 𝐌𝐎𝐋𝐀𝐍𝐎  @Diego_Molano

ALCALDÍA DE BOGOTÁ 2024-2027
💛❤️💛❤️💛❤️💛❤️💛❤️💛❤️

#DiegoMolano  #Molano  #DiegoMolanoAlcaldeDeBogotá

#ReconstruyamosBogotá https://t.co/s0mJcSxsQV",es,Retweet,0,91,53,7,2075,2023-09-24 00:46:38,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","#DiegoMolano,#Molano,#DiegoMolanoAlcaldeDeBogotá,#ReconstruyamosBogotá",,video,https://pbs.twimg.com/ext_tw_video_thumb/1705820966037696513/pu/img/yQu2nVz44MP4J6YZ.jpg
﻿tweet_id,text,language,type,bookmark_count,favorite_count,retweet_count,reply_count,view_count,created_at,client,hashtags,urls,media_type,media_urls
1714312236594839844,"#Atención 🇨🇴Resultados 📶: Encuesta de la segunda semana del mes de octubre de 2023 que mide la intención de voto de los bogotanos a la Alcaldia de Bogotá.

¿Si las elecciones fueran el próximo domingo por cual de los anteriores candidatos usted votaría?

🔁Para difundir https://t.co/wdRRcNsenK",es,Retweet,0,86,75,15,4014,2023-10-17 11:07:42,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",#Atención,,photo,https://pbs.twimg.com/media/F8p10IsWIAAj7kt.jpg
1718611110868263236,"#NoticiaW | En el evento de inicio de las elecciones regionales 2023, la alcaldesa de Bogotá, Claudia López, aseguró que las garantías electorales están dadas en la ciudad. La alcaldesa invitó a los bogotanos a votar y afirmó que hoy se define el futuro de la capital. https://t.co/8dOHPkGqXL",es,Retweet,2,213,33,117,40709,2023-10-29 07:49:53,"<a href=""https://twitter.com"" rel=""nofollow"">TweetDeck Web App</a>",#NoticiaW,,photo,https://pbs.twimg.com/media/F9m7pxyXwAAu1hJ.jpg
1663942264496766977,"Elecciones 2023 - Conoce tu candidato - Centro Democrático Consulta para Ediles en Bogotá

Fecha: Vota el próximo domingo 4 de junio

https://t.co/Qz9E5Vk1OY",es,Retweet,1,804,334,445,44464,2023-05-31 11:15:25,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,https://www.centrodemocratico.com/elecciones-2023/conoce-candidato,,
1664618871070814211,"Salvación Nacional informa con respecto a las coaliciones anunciadas para elecciones regionales de 2023 en Bogotá que: Siendo coherentes con nuestra declaratoria de oposición al gobierno Petro, no haremos alianzas con partidos que hayan pertenecido a la coalición de gobierno. https://t.co/GCY4KC1xx6",es,Retweet,1,303,92,22,10327,2023-06-02 08:04:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,https://pbs.twimg.com/media/FxnptT0WwAAitHG.jpg
1718632562653028696,así se viven las elecciones regionales 2023 en Bogotá | EL ESPECTADOR https://t.co/l5zvTkMC4w,es,Retweet,1,470,185,46,9866,2023-10-29 09:15:08,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,https://www.elespectador.com/bogota/asi-se-viven-las-elecciones-regionales-2023-en-bogota/,,
1719902410762527007,"violaron a una chica de 18 años en Bogotá A LAS 6 DE LA MAÑANA, LA GOLPEARON Y NADIE ESTA HABLANDO DE ESO, NO ESTAMOS SEGURAS A NINGUNA HORA DEL DÍA, LA POLICÍA NO HACE NADA, LA ALCALDÍA TAMPOCO. CADA DÍA ESTAMOS MÁS INSEGURAS",es,Retweet,17,3848,1050,24,111907,2023-11-01 21:21:03,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,
1720142469067669571,"Así fue el #FraudeElecoral en las #Elecciones2023 
—Ya que no pudimos robarle la Presidencia a Petro🇨🇴para dársela a nuestro títere @ingrodolfohdez,usted nos tiene que dar la Alcaldía de Bogotá y las principales Gobernaciones y municipios,recuerde que yo lo metí a usted a Registraduría por medio de mi esclavo @IvanDuque
–Si mi amo Uribe yo más que nadie lo sé y listo  mi Patrón paraco que yo le hago esa vuelta apunta de E-14,yo tengo un grupo especializado en la Registraduría entrenado en corromper y manipular los E-14 en beneficio del candidato que usted ordene como hicimos en las elecciones para Congreso que subimos a @MiguelPoloP entre otros y todos callados y vamos a subir a su candidato 
 @Diego_Molano? 
— No Alexander Vega, el ejecutor @Diego_Molano no es mi candidato, es sólo un señuelo mi verdadero candidato es @CarlosFGalan, como lo fue @EnriquePenalosa en las elecciones 2016, como lo fue Rodolfo Hernadez  y como lo fue @ClaudiaLopez en 2019 y paraqie me probara finura la mande quitara la denuncia ante la Corte Suprema y no le hice oposición en su gobierno y me incluyo mi rosca en la Alcaldía
– Patrón y ¿el hospital de Corferias fue pago por subirla?
—Claro hijito, pero finalícenos porque nos pueden estar oyendo esos h…
– Patrón una última pregunta,entonces si es cierto lo que decía Callita Daza que usted a sus enemigos los tiene más cerca porque supuestamente usted era enemigo de los Galán ? 
—Puro montaje Alexander,usted sabe que yo soy el rey de la montajes o se le olvida en mi primera posesión que hice show de un supuesto atentado contra mi,que yo mismo arme,pero si pacte con @CarlosFGalan, @German_Vargas, el clan Char y @ClaudiaLopez y @AngelicaLozanoC para beneficiar a sus candidatos
–Pero Patrón Uribe,¿toca ayudar al Concejo al zángano ese de @ElJuliSastoque?
— Si ese me lo recomendó mucho Lozano,recuerde que en las anteriores también toco darle una ayudadita a @CathyJuvinao,a @MirandaBogota,@JotaPeHernandez y hasta a @JenniferPedraz por mi amigo @JERobledo,pero esos muchachos se han portado bien atacando y calumniando a Petro y recuerde toca también subir a @CarlosAmayaR
— Usted manda y¿@JDOviedoA?
—Hijito a Oviedo toca inflarlo también con muchos votos para que desplace a Gustavo Bolívar y quede de segundo en votación para que le quite la curul del Concejo de Bogotá
– Criminal @AlvaroUribeVel 
— Como nos gusta Vega,pero ese jugadora se le ocurrió fue a @AngelicaLozanoC que le tiene un odio visceral a Bolívar desde que quedó en envidencia por Bolívar que no quería bajarse el sueldo del congresista y salió con la famosa frase con esos h…no se puede hacer nada, ¿lo recuerda esclavo?
– Si mi amito @AlvaroUribeVel,listo por ahora subimos a @CarlosFGalan alcaldía de Bogotá y a demás como @FicoGutierrez, @AlejandroChar y @CarlosAmayaR y después sumerce mi dice más
—Falta @DilianFrancisca que toca porque recuerde que esa es de @JuanManSantos y el me ha colocado a 2 fiscales para que me cuiden y me tapen,que han sido Nestor Humberto Martinez y el actual Barsosa
–Así se hará y mientras tanto engaño a pueblo Petro que estoy muy comprometido con la“Transparencia”y que si fuera así le hubiera robado  la Presidencia a Petro
—Pero mi marioneta recuerde que no se le puedo quitar la presidencia a Petro porque usted de afanado se lanzó un día antes la simulación del triunfo de nuestro candidato Regolfo Hernadez y se formó el escándalo y todo el mundo y el extranjero pusieron los ojos en la esa elecciones, no me recuerde mejor que me vean ganas darle en la cara maric…
– Perdón jefecito,yo entonces comienzo a ordenar que en la capacitación se indique q los jurados que en lugar de colocar asteriscos coloquen un puntico en el E-14 para que sea más fácil corregir los resultados
— Por fin registrador“registro”una buena idea, ya sabe engañe a @petrogustavo y robarse estas elecciones 
–Como ordene presidente Uribe 
—Y mis periodistas como @VickyDavilaH y @JuanDiegoAlvira y Caracol nos ayudan para tapar el #FraudeALaVista 
–Si señor",es,Retweet,1,210,190,9,4133,2023-11-02 13:14:57,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","#FraudeElecoral,#Elecciones2023",,photo,https://pbs.twimg.com/media/F98sdRIWsAAxuc-.jpg
1721594975236890721,Cambio Radical llega a la alcaldía de Bogotá. 🥶 https://t.co/I3Bg2VbVXe,es,Retweet,0,50,21,8,1152,2023-11-06 13:26:42,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",,,photo,https://pbs.twimg.com/media/F-RVgYsWwAAx434.jpg
1719480896561033325,"Hoy 31 de Octubre, día de #Halloween el candidato a la Alcaldía Gustavo Bolivar estaría contemplando un posible Fraude Electoral en Bogotá ante denuncias e irregularidades?
La @Registraduria mostró un formulario E-14 diciendo ser ""Falso"". Tendrá que demostrarlo? #FraudeElectoral. https://t.co/E18FQDTX7G",es,Retweet,1,292,232,23,14218,2023-10-31 17:26:06,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","#Halloween,#FraudeElectoral",,photo,https://pbs.twimg.com/media/F9zSwh-X0AAZd8E.jpg
1720563764469112848,Conocemos la lucha histórica de las organizaciones de recicladores y recicladoras. El Presidente Gustavo Petro inició con ustedes este trabajo conjunto de #BasuraCero en la Alcaldía de Bogotá. Queremos recoger los avances y aprender de las oportunidades de mejora para esta nueva iniciativa nacional. #BasuraCeroAvanza,es,Retweet,0,77,42,4,2348,2023-11-03 17:09:02,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",#BasuraCero,,photo,https://pbs.twimg.com/media/F-CroD2WEAAsfat.jpg
1718984952824664568,"El análisis de que no perdieron nada que porque ni Quintero ni Ospina eran de Petro, es un análisis chimbo. Y la derrota de Gustavo Bolívar en Bogotá demuestra que la ciudad recordó el fiasco que fue la alcaldía de la Bogotá Humana.",es,Retweet,0,1526,634,93,23916,2023-10-30 08:35:24,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
1719989304808648773,"#FraudeALaVista para subir @CarlosFGalana a la Alcaldía de Bogotá a punta de E-14 por eso la criminal Registraduría, la moza de las EPS @CathyJuvinao y demás corruptos no quieren que se implemente el voto electrónico. https://t.co/0nG4YHnGmA",es,Retweet,0,1398,1237,80,25629,2023-11-02 03:06:20,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",#FraudeALaVista,,photo,https://pbs.twimg.com/media/F96hJ80XIAA6pX6.jpg
1721943056180453429,"1. Buenas tardes, pregunto qué pasó con el reconteo y escrutinio de votos de la alcaldía de Bogotá, ""cual es el silencio, que pasa"". Para eso era el bodrio de carta de la ""periodista"" MJD  ahora a órdenes del poderoso odiador de Petro de Revista Cambio y su séquito de odiadores",es,Retweet,0,45,39,4,1156,2023-11-07 12:29:51,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
1719225423605666166,Así después de no lograr ganar la alcaldía de BOGOTA para desfalcarla. https://t.co/LhWK5Wv5iN,es,Retweet,0,292,139,30,3447,2023-10-31 00:30:57,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,photo,https://pbs.twimg.com/media/F9vqaF3WAAAghd-.jpg
1719811675975450698,"🇨🇴ATENCIÓN. @CNE_COLOMBIA Desmiente a @ALFREDOSAADEV Es FALSO que se hayan ‘recuperado 400mil votos’ para @GustavoBolivar en el escrutinio por la alcaldía de Bogotá 

No es la primera vez que el pastor Petrista crea Noticias Falsas https://t.co/bm4dxqiEnF",es,Retweet,8,2375,1499,246,76595,2023-11-01 15:20:30,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,photo,https://pbs.twimg.com/media/F93_mmdXIAASf-x.jpg
1718950910406316151,Juan Daniel Oviedo: logró sorprender en las elecciones a la Alcaldía de Bogotá y llegará al Concejo para buscar cambiar la política https://t.co/DdsV45WgRx,es,Retweet,2,2497,376,68,50359,2023-10-30 06:20:08,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,https://www.semana.com/politica/articulo/juan-daniel-oviedo-logro-sorprender-en-las-elecciones-a-la-alcaldia-de-bogota-y-llegara-al-concejo-para-buscar-cambiar-la-politica/202317/,,
1719423564607041870,"El fraude en Bogotá para alcaldía es evidente, ésto no se lo creé nadie, que robo tan burdo y mal hecho. https://t.co/uWrGCRBAEj",es,Retweet,0,188,174,12,3207,2023-10-31 13:38:17,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,photo,https://pbs.twimg.com/media/F9yens3WUAEqS3g.jpg
1721951450836685016,"La alcaldía de @ClaudiaLopez contrató con una empresa cuya dueña está actualmente condenada a 4 años de cárcel por corrupción.

Su excusa para hacerlo es que la representante legal de la empresa -una persona diferente a la dueña- no tenía antecedentes penales. 

En el Carrusel de la Contratación, una estrategia de los Nule para esconder su poder era colocar como representante legal de sus empresas a otras personas.

Pronto publicaré nueva denuncia.",es,Retweet,5,1009,732,32,23371,2023-11-07 13:03:12,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,
1720442232807846129,Carlos Galán hizo fraude electoral por la alcaldía de Bogotá. https://t.co/bhrDAHMjMZ,es,Retweet,1,1319,832,64,18064,2023-11-03 09:06:07,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,photo,https://pbs.twimg.com/media/F-A9F9yXkAAnV2B.jpg
1721532487543754773,"Si a usted le parece que está mal el equipo de empalme de Galán para la Alcaldía de Bogotá, pero le parece bien el equipo del Ministerio de la Igualdad de Francia Márquez, usted es un adoctrinado que merece hasta aguantar hambre. https://t.co/OTFsqpTW5r",es,Retweet,1,160,81,3,4353,2023-11-06 09:18:24,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,photo,"https://pbs.twimg.com/media/F-Qcp_6WIAA6HfO.jpg,https://pbs.twimg.com/media/F-QcqrzWkAEsO8M.jpg"
1719136971090538708,"COMUNICADO
¿Por qué nos fue tan mal en el Concejo de Bogotá? ¿Por qué se perdió la Alcaldía de Medellín?
A pesar de todo, sigo apreciando mucho a @GustavoBolivar y respetando a @QuinteroCalle 
En Enero 2024 inicio gira de festivales con #MatarifeLaPelícula https://t.co/xdSxnhgoNg",es,Retweet,39,3866,1650,1239,260935,2023-10-30 18:39:28,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",#MatarifeLaPelícula,,video,https://pbs.twimg.com/ext_tw_video_thumb/1719136401545998336/pu/img/7kY5_y7AmBN_PHO9.jpg
1719831527335338025,"#Confidenciales | Alcalde electo Carlos Fernando Galán se reunió con Diego Molano, excandidato a la Alcaldía de Bogotá (Clic en imagen)
https://t.co/OUtuTH1eIk",es,Retweet,0,512,115,34,11802,2023-11-01 16:39:23,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",#Confidenciales,https://www.semana.com/confidenciales/articulo/alcalde-electo-carlos-fernando-galan-se-reunio-con-diego-molano-excandidato-a-la-alcaldia-de-bogota/202329/,,
1719206347919503438,"Encontré otras dos, puesto Villemar, Bogotá, Alcaldía. Verifiquen mesas @Registraduria @petrogustavo https://t.co/danLKLcThw",es,Retweet,1,938,845,73,17538,2023-10-30 23:15:09,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,photo,"https://pbs.twimg.com/media/F9vZCniXIAAb8Qg.jpg,https://pbs.twimg.com/media/F9vZD_WW4AAq7QY.jpg"
1722006549848015045,Cambio Radical vuelve a la alcaldía de Bogotá está vez con Galán.🥶 https://t.co/SjCngyD9IC,es,Retweet,0,69,36,10,1427,2023-11-07 16:42:09,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",,,photo,https://pbs.twimg.com/media/F-XL1K0WMAAfSyC.jpg
1720137773452063051,Nos dice el embajador de China @zhu_jingyang que el metro de Bogotá y sus decisiones le corresponden a la alcaldía de Bogotá y la empresa china y no hay posibilidad de una interferencia del gobierno. #MañanasBlu10am 👇🏼 https://t.co/3l1iUvA6dt,es,Retweet,5,684,257,74,29573,2023-11-02 12:56:18,"<a href=""https://ads.twitter.com"" rel=""nofollow"">Twitter Ads</a>",#MañanasBlu10am,,video,https://pbs.twimg.com/media/F98oJO9W8AA6YIY.jpg
1721698291220463817,"“@TransMilenio debería crear una ruta E14 en honor a @CarlosFGalan , una ruta que salga de la registraduría y permita llegar a la alcaldía de Bogotá ”
De @PongamosPereque 

Carlos Fernando Galán se robó la alcaldía de Bogotá y nadie lo puede negar. https://t.co/4LkkL4lIiS",es,Retweet,4,1608,1273,94,27265,2023-11-06 20:17:14,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,photo,https://pbs.twimg.com/media/F-SxrcUWsAApUUl.jpg
1719019220355215406,@JorgeJaimeLoba2 Buenas tardes Jorge y familia sevillista,es,Retweet,0,4,1,0,238,2023-10-30 10:51:34,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,
1719331438699430103,"Si, una realidad pero uds de la  oposición no pueden venir a decir que 🇨🇴 les corre como antes. Quedó demostrado nada más en Bogotá @Diego_Molano y el gral Jorge Luis Vargas no alcanzaron ni un 3% no se vanaglorien la ciudadanía no quiere darles la misma fuerza de antes.",es,Retweet,0,0,1,0,52,2023-10-31 07:32:13,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,
1719397685076136225,"PREGUNTA INÚTIL: DÓNDE QUEDA EL PABELLÓN DE LOS QUEMADOS?.

EL CANDIDATO JORGE LUIS VARGAS VALENCIA PENSÓ Q LA POLÍTICA AL IGUAL Q SU PASO X LA POLICÍA, ERA ""EL Q MÁS GRITE"" Y/O POR SER HIJO DE GRAL (VARGAS VILLEGAS) LE ASEGURABA SU TRIUNFO ELECTORAL.

NO SR, SE EQUIVOCÓ VARGAS!",es,Retweet,0,0,1,1,24,2023-10-31 11:55:27,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,
1720063696964034884,"La primera línea no solo produce desmanes y disturbios, sino que también utiliza tácticas terroristas para imponer su agenda violenta. Es hora de tomar acciones firmes para defender el orden y la seguridad de todos los colombianos. #AnalisisPolitico
https://t.co/yQamuBWac1",es,Retweet,0,1,2,0,8,2023-11-02 08:01:57,"<a href=""https://botize.com"" rel=""nofollow"">1704591929856413696TiagoMaruln</a>",#AnalisisPolitico,https://news.google.com/rss/articles/CBMiemh0dHBzOi8vd3d3LmVsdGllbXBvLmNvbS9wb2xpdGljYS9wYXJ0aWRvcy1wb2xpdGljb3Mvam9yZ2UtbHVpcy12YXJnYXMtc2UtZW5mcmVudG8tY29uLWJvbGl2YXItcG9yLWxhLXByaW1lcmEtbGluZWEtODE5NDM40gF-aHR0cHM6Ly93d3cuZWx0aWVtcG8uY29tL2FtcC9wb2xpdGljYS9wYXJ0aWRvcy1wb2xpdGljb3Mvam9yZ2UtbHVpcy12YXJnYXMtc2UtZW5mcmVudG8tY29uLWJvbGl2YXItcG9yLWxhLXByaW1lcmEtbGluZWEtODE5NDM4?oc=5,,
1720114261895086510,"@VickyDavilaH @petrogustavo hace mal las cuentas y no se da cuenta, que la suma de la cuenta de @Diego_Molano  @German_Vargas (Jorge Luis Vargas) suman en la derecha, revelan su nefasto gobierno y divide su ""pacto"" 🥴
¡Haga cuentas y desen cuenta señores! 😁😎",es,Retweet,0,1,3,0,51,2023-11-02 11:22:52,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
1719882418465730897,"La violencia que ha envuelto las manifestaciones en Colombia es innegable. Es importante recordar que el derecho a protestar es válido, pero siempre dentro del marco de la ley y sin recurrir a actos delictivos. #LaNoticia
https://t.co/WnIH0REqs0",es,Retweet,0,4,5,0,107,2023-11-01 20:01:37,"<a href=""https://botize.com"" rel=""nofollow"">ElenaTorrer</a>",#LaNoticia,https://news.google.com/rss/articles/CBMiemh0dHBzOi8vd3d3LmVsdGllbXBvLmNvbS9wb2xpdGljYS9wYXJ0aWRvcy1wb2xpdGljb3Mvam9yZ2UtbHVpcy12YXJnYXMtc2UtZW5mcmVudG8tY29uLWJvbGl2YXItcG9yLWxhLXByaW1lcmEtbGluZWEtODE5NDM40gF-aHR0cHM6Ly93d3cuZWx0aWVtcG8uY29tL2FtcC9wb2xpdGljYS9wYXJ0aWRvcy1wb2xpdGljb3Mvam9yZ2UtbHVpcy12YXJnYXMtc2UtZW5mcmVudG8tY29uLWJvbGl2YXItcG9yLWxhLXByaW1lcmEtbGluZWEtODE5NDM4?oc=5,,
1720566769188806677,"Tras reunirse con Juan Daniel Oviedo, Carlos Fernando Galán se reunió con el general Jorge Luis Vargas. ¿De qué hablaron? Entérese. https://t.co/E8pnQonHyh https://t.co/YnlQl75CEr",es,Retweet,0,43,4,1,6071,2023-11-03 17:20:59,"<a href=""https://www.semana.com/"" rel=""nofollow"">SEMANA on Echobox</a>",,https://www.semana.com/confidenciales/articulo/carlos-fernando-galan-tambien-se-reunio-con-el-general-vargas-y-prometio-considerar-sus-propuestas-en-seguridad/202348/?utm_medium=Social&utm_campaign=Echobox&utm_source=Twitter#Echobox=1699024203-1,photo,https://pbs.twimg.com/media/F-CuW6wWkAAXimX.jpg
1718998839145943439,General Jorge Luis Vargas dijo que comenzó su vida en función de la democracia https://t.co/IxI5ap6D9L #MePasoALaFM,es,Retweet,0,18,8,0,3605,2023-10-30 09:30:35,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",#MePasoALaFM,https://www.lafm.com.co/politica/general-jorge-luis-vargas-dijo-que-comenzo-su-vida-en-funcion-de-la-democracia?amp&utm_source=dlvr.it&utm_medium=twitter,,
1720404392891797925,"#BOGOTÁ Como parte de sus reuniones con los ex candidatos a la Alcaldía, el alcalde electo @CarloFGalan se reunió con el general (r) Jorge Luis Vargas. “Valoramos varias de las propuestas que presentó y las tendremos en cuenta” . Vía @camivar08g https://t.co/dQCYUHUBdY",es,Retweet,0,53,12,9,3235,2023-11-03 06:35:45,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",#BOGOTÁ,,photo,https://pbs.twimg.com/media/F-AarFqXsAAMDZU.jpg
1720071656532549766,"Fallece un líder de las libertades: Nicolás Restrepo, exdirector-gerente de LA PATRIA https://t.co/qt8E6b8Zin 
Mis más sentidas condolencias a la familia de Nicolás Restrepo, quien con actitud democrática me brindó la más amplia hospitalidad en las páginas de La Patria.",es,Retweet,0,1,1,0,57,2023-11-02 08:33:34,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,https://www.lapatria.com/manizales/fallece-un-lider-de-las-libertades-nicolas-restrepo-exdirector-gerente-de-la-patria,,
1719466334029779455,@sergio_fajardo @LaLuciernaga Pero la destrucción de la carrera política de Jorge Enrique Robledo ¡Por tu culpa! Si no es estruendosa.,es,Retweet,0,0,1,0,53,2023-10-31 16:28:14,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
1718987196282077523,"@MeDicenWally @CarloSierra1 Quedaron sepultados Jorge Enrique Robledo Castillo, Sergio Fajardo Valderrama, el Moir, dignidad y compromiso. El antipetrismo hirsuto los llevó a la tumba política.",es,Retweet,0,1,2,0,71,2023-10-30 08:44:19,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
1719009825781166182,No olvidemos a Jorge Enrique Robledo .,es,Retweet,0,4,2,2,659,2023-10-30 10:14:14,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
1719035183314174103,Esta mañana estaba haciendo el desayuno y me quemé con la estufa. Ojalá no me convierta en Jorge Enrique Robledo.,es,Retweet,0,16,5,0,626,2023-10-30 11:55:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
1721227068510253285,"@jacopobelbo51 @AurelioSuarez Con razón Jorge Enrique Robledo vive con la piedra afuera, resentido y amargado contra todo el mundo. Su salud mental se deterioró hasta el fondo @AurelioSuarez y peor aun vive de derrota en derrota. Lástima por Robledo las electivas que ha dado en la facultad de Ingeniería",es,Retweet,0,0,1,1,31,2023-11-05 13:04:46,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
1721475605693100420,"@palmer1505 @MJDuzan Pienso lo mismo. 
Veo la influencia del exministro Gaviria, que es el ideólogo del partido petrofóbico nacional junto con Jorge Enrique Robledo.",es,Retweet,0,4,2,0,78,2023-11-06 05:32:22,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
1720204452496593092,"Por culpa del “tóxico” de Gustavo Bolívar, ‘Pacho’ Santos no pudo votar por Jorge Enrique Robledo: conozca las razones https://t.co/7QVGOgkX5T",es,Retweet,0,1,2,1,171,2023-11-02 17:21:15,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",,http://dlvr.it/SyJnF9,,
1720098558790307879,"INTERIOR/DÍA
Vemos a JORGE ENRIQUE ROBLEDO en un cuartucho de pensión hablando solo frente al espejo. En un vaso hay un CEPILLO y su CAJA DE DIENTES.

    J.E. ROBLEDO
""¡Carlos!"" No... así no. ""Doctor Galán"", no, muy lagarto. ""Carlos Fernando, una vez con tu papá..."" Sí, por ahí.",es,Retweet,0,5,5,1,1240,2023-11-02 10:20:28,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,
1721383825182220677,Jorge Enrique Robledo @JERobledo denunció que Alejandro Gaviria @agaviriau junto a su esposa son unos saqueadores de los recursos públicos que manejan las EPS. Cuando fue ministro de salud dejó morir a Camila Aguabara de cáncer porque tenía que cuidar esos recursos.,es,Retweet,1,196,194,2,3884,2023-11-05 23:27:40,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
1719288145751978036,"Vergonzoso el funeral politico de Jorge Enrique Robledo. 
El traidor de la izquierda colombiana, obtuvo el 1.3 % de votos como candidato a la Alcaldía de Bogotá.
Su salida no fue por la puerta grande de los triunfadores, salió sin pena ni gloria por el sótano de los miserables https://t.co/wlGfClhRxa",es,Retweet,6,3670,1679,380,76890,2023-10-31 04:40:11,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,photo,https://pbs.twimg.com/media/F9wjdAuXQAAfqor.jpg
1720831760588591259,@CarlosFGalan @Rodrigo_Lara_ https://t.co/dTl2QR6yQ9,qme,Retweet,0,0,1,0,19,2023-11-04 10:53:57,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,https://pbs.twimg.com/media/F-GfV_2XMAAOWZM.png
